date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2000-11-03T00:00:00.000Z,11.81,11.81,11.69,11.81,19200,6.4904525817,6.4904525817,6.4245038679,6.4904525817,19200,0.0,1.0
2000-11-06T00:00:00.000Z,11.75,11.81,11.69,11.75,22900,6.4574782248,6.4904525817,6.4245038679,6.4574782248,22900,0.0,1.0
2000-11-07T00:00:00.000Z,11.81,11.81,11.63,11.63,20500,6.4904525817,6.4904525817,6.391529511,6.391529511,20500,0.0,1.0
2000-11-08T00:00:00.000Z,11.38,11.75,11.38,11.75,27900,6.2541363573,6.4574782248,6.2541363573,6.4574782248,27900,0.0,1.0
2000-11-09T00:00:00.000Z,11.56,11.63,11.25,11.44,55500,6.353059428,6.391529511,6.1826919174,6.2871107142,55500,0.0,1.0
2000-11-10T00:00:00.000Z,11.25,11.44,11.25,11.25,20200,6.1826919174,6.2871107142,6.1826919174,6.1826919174,20200,0.0,1.0
2000-11-13T00:00:00.000Z,11.0,11.0,10.69,11.0,56900,6.0452987636,6.0452987636,5.874931253,6.0452987636,56900,0.0,1.0
2000-11-14T00:00:00.000Z,11.44,11.5,11.25,11.38,47700,6.2871107142,6.3200850711,6.1826919174,6.2541363573,47700,0.0,1.0
2000-11-15T00:00:00.000Z,11.19,11.25,11.19,11.19,14500,6.1497175605,6.1826919174,6.1497175605,6.1497175605,14500,0.0,1.0
2000-11-16T00:00:00.000Z,11.06,11.25,11.06,11.25,44200,6.0782731205,6.1826919174,6.0782731205,6.1826919174,44200,0.0,1.0
2000-11-17T00:00:00.000Z,11.19,11.31,11.13,11.13,25800,6.1497175605,6.2156662743,6.1167432036,6.1167432036,25800,0.0,1.0
2000-11-20T00:00:00.000Z,11.13,11.31,11.13,11.31,55400,6.1167432036,6.2156662743,6.1167432036,6.2156662743,55400,0.0,1.0
2000-11-21T00:00:00.000Z,11.19,11.25,11.13,11.19,28300,6.1497175605,6.1826919174,6.1167432036,6.1497175605,28300,0.0,1.0
2000-11-22T00:00:00.000Z,10.94,11.19,10.81,11.19,30200,6.0123244067,6.1497175605,5.9408799668,6.1497175605,30200,0.0,1.0
2000-11-24T00:00:00.000Z,11.19,11.19,11.06,11.13,37300,6.1497175605,6.1497175605,6.0782731205,6.1167432036,37300,0.0,1.0
2000-11-27T00:00:00.000Z,11.5,11.56,11.25,11.25,77000,6.3200850711,6.353059428,6.1826919174,6.1826919174,77000,0.0,1.0
2000-11-28T00:00:00.000Z,11.38,11.56,11.31,11.38,108400,6.2541363573,6.353059428,6.2156662743,6.2541363573,108400,0.0,1.0
2000-11-29T00:00:00.000Z,11.0,11.25,11.0,11.25,5600,6.0452987636,6.1826919174,6.0452987636,6.1826919174,5600,0.0,1.0
2000-11-30T00:00:00.000Z,10.5,10.81,10.44,10.56,57900,5.7705124562,5.9408799668,5.7375380993,5.8034868131,57900,0.0,1.0
2000-12-01T00:00:00.000Z,11.0,11.19,10.88,11.19,44400,6.0452987636,6.1497175605,5.9793500499,6.1497175605,44400,0.0,1.0
2000-12-04T00:00:00.000Z,11.0,11.13,10.94,11.13,9100,6.0452987636,6.1167432036,6.0123244067,6.1167432036,9100,0.0,1.0
2000-12-05T00:00:00.000Z,11.19,11.5,11.06,11.19,159200,6.1497175605,6.3200850711,6.0782731205,6.1497175605,159200,0.0,1.0
2000-12-06T00:00:00.000Z,11.06,11.38,11.06,11.38,54800,6.0782731205,6.2541363573,6.0782731205,6.2541363573,54800,0.0,1.0
2000-12-07T00:00:00.000Z,11.25,11.25,11.13,11.25,19000,6.1826919174,6.1826919174,6.1167432036,6.1826919174,19000,0.0,1.0
2000-12-08T00:00:00.000Z,11.56,11.63,11.25,11.44,97000,6.353059428,6.391529511,6.1826919174,6.2871107142,97000,0.0,1.0
2000-12-11T00:00:00.000Z,11.81,11.81,11.5,11.5,36400,6.4904525817,6.4904525817,6.3200850711,6.3200850711,36400,0.0,1.0
2000-12-12T00:00:00.000Z,11.5,11.56,11.38,11.56,22600,6.3200850711,6.353059428,6.2541363573,6.353059428,22600,0.0,1.0
2000-12-13T00:00:00.000Z,11.5,11.75,11.5,11.75,30100,6.3200850711,6.4574782248,6.3200850711,6.4574782248,30100,0.0,1.0
2000-12-14T00:00:00.000Z,11.56,11.63,11.44,11.44,72800,6.353059428,6.391529511,6.2871107142,6.2871107142,72800,0.0,1.0
2000-12-15T00:00:00.000Z,11.06,11.25,11.0,11.13,16900,6.0782731205,6.1826919174,6.0452987636,6.1167432036,16900,0.0,1.0
2000-12-18T00:00:00.000Z,11.38,11.38,11.25,11.31,57000,6.2541363573,6.2541363573,6.1826919174,6.2156662743,57000,0.0,1.0
2000-12-19T00:00:00.000Z,11.25,11.56,11.25,11.38,43100,6.1826919174,6.353059428,6.1826919174,6.2541363573,43100,0.0,1.0
2000-12-20T00:00:00.000Z,10.88,11.19,10.69,11.13,118200,6.0128739794,6.1841966755,5.9078697463,6.151037444,118200,0.061,1.0
2000-12-21T00:00:00.000Z,11.31,11.38,11.0,11.13,70200,6.2505151385,6.2892009086,6.0791924424,6.151037444,70200,0.0,1.0
2000-12-22T00:00:00.000Z,11.5,11.56,11.38,11.44,61500,6.3555193716,6.3886786031,6.2892009086,6.3223601401,61500,0.0,1.0
2000-12-26T00:00:00.000Z,11.38,11.44,11.31,11.38,29700,6.2892009086,6.3223601401,6.2505151385,6.2892009086,29700,0.0,1.0
2000-12-27T00:00:00.000Z,11.38,11.44,11.31,11.44,36000,6.2892009086,6.3223601401,6.2505151385,6.3223601401,36000,0.0,1.0
2000-12-28T00:00:00.000Z,11.44,11.5,11.31,11.44,18000,6.3223601401,6.3555193716,6.2505151385,6.3223601401,18000,0.0,1.0
2000-12-29T00:00:00.000Z,11.5,11.75,11.44,11.5,78500,6.3555193716,6.4936828362,6.3223601401,6.3555193716,78500,0.0,1.0
2001-01-02T00:00:00.000Z,11.25,11.56,11.13,11.56,90800,6.217355907,6.3886786031,6.151037444,6.3886786031,90800,0.0,1.0
2001-01-03T00:00:00.000Z,12.0,12.06,11.13,11.13,124400,6.6318463008,6.6650055323,6.151037444,6.151037444,124400,0.0,1.0
2001-01-04T00:00:00.000Z,11.63,12.0,11.63,11.88,168200,6.4273643732,6.6318463008,6.4273643732,6.5655278378,168200,0.0,1.0
2001-01-05T00:00:00.000Z,11.56,12.0,11.56,12.0,63400,6.3886786031,6.6318463008,6.3886786031,6.6318463008,63400,0.0,1.0
2001-01-08T00:00:00.000Z,11.56,11.81,11.56,11.75,74200,6.3886786031,6.5268420677,6.3886786031,6.4936828362,74200,0.0,1.0
2001-01-09T00:00:00.000Z,11.94,11.94,11.69,11.69,84600,6.5986870693,6.5986870693,6.4605236047,6.4605236047,84600,0.0,1.0
2001-01-10T00:00:00.000Z,11.88,11.88,11.75,11.81,67100,6.5655278378,6.5655278378,6.4936828362,6.5268420677,67100,0.0,1.0
2001-01-11T00:00:00.000Z,11.69,11.81,11.44,11.44,51400,6.4605236047,6.5268420677,6.3223601401,6.3223601401,51400,0.0,1.0
2001-01-12T00:00:00.000Z,11.69,11.81,11.63,11.81,55500,6.4605236047,6.5268420677,6.4273643732,6.5268420677,55500,0.0,1.0
2001-01-16T00:00:00.000Z,11.69,11.81,11.56,11.63,72200,6.4605236047,6.5268420677,6.3886786031,6.4273643732,72200,0.0,1.0
2001-01-17T00:00:00.000Z,11.69,11.94,11.69,11.81,42500,6.4605236047,6.5986870693,6.4605236047,6.5268420677,42500,0.0,1.0
2001-01-18T00:00:00.000Z,12.0,12.0,11.75,11.88,87400,6.6318463008,6.6318463008,6.4936828362,6.5655278378,87400,0.0,1.0
2001-01-19T00:00:00.000Z,12.25,12.44,12.13,12.44,113100,6.7700097654,6.8750139985,6.7036913024,6.8750139985,113100,0.0,1.0
2001-01-22T00:00:00.000Z,12.44,12.44,12.25,12.38,24600,6.8750139985,6.8750139985,6.7700097654,6.841854767,24600,0.0,1.0
2001-01-23T00:00:00.000Z,12.44,12.44,12.19,12.19,41600,6.8750139985,6.8750139985,6.7368505339,6.7368505339,41600,0.0,1.0
2001-01-24T00:00:00.000Z,12.38,12.44,12.31,12.31,60000,6.841854767,6.8750139985,6.8031689969,6.8031689969,60000,0.0,1.0
2001-01-25T00:00:00.000Z,12.38,12.44,12.25,12.31,18100,6.841854767,6.8750139985,6.7700097654,6.8031689969,18100,0.0,1.0
2001-01-26T00:00:00.000Z,12.31,12.31,12.19,12.31,38000,6.8031689969,6.8031689969,6.7368505339,6.8031689969,38000,0.0,1.0
2001-01-29T00:00:00.000Z,12.2,12.29,12.15,12.29,44700,6.7423770724,6.7921159197,6.7147443795,6.7921159197,44700,0.0,1.0
2001-01-30T00:00:00.000Z,12.17,12.17,12.0,12.04,51700,6.7257974567,6.7257974567,6.6318463008,6.6539524551,51700,0.0,1.0
2001-01-31T00:00:00.000Z,12.15,12.26,12.15,12.26,61600,6.7147443795,6.775536304,6.7147443795,6.775536304,61600,0.0,1.0
2001-02-01T00:00:00.000Z,12.27,12.4,12.17,12.4,45600,6.7810628425,6.8529078441,6.7257974567,6.8529078441,45600,0.0,1.0
2001-02-02T00:00:00.000Z,11.89,12.21,11.88,12.21,30000,6.5710543763,6.747903611,6.5655278378,6.747903611,30000,0.0,1.0
2001-02-05T00:00:00.000Z,11.94,11.96,11.84,11.84,45800,6.5986870693,6.6097401464,6.5434216834,6.5434216834,45800,0.0,1.0
2001-02-06T00:00:00.000Z,12.08,12.11,11.9,12.0,33400,6.6760586094,6.6926382252,6.5765809149,6.6318463008,33400,0.0,1.0
2001-02-07T00:00:00.000Z,11.9,12.04,11.85,12.0,37100,6.5765809149,6.6539524551,6.548948222,6.6318463008,37100,0.0,1.0
2001-02-08T00:00:00.000Z,11.86,12.0,11.86,11.96,18400,6.5544747606,6.6318463008,6.5544747606,6.6097401464,18400,0.0,1.0
2001-02-09T00:00:00.000Z,11.8,11.9,11.73,11.77,16200,6.5213155291,6.5765809149,6.482629759,6.5047359133,16200,0.0,1.0
2001-02-12T00:00:00.000Z,11.81,11.89,11.73,11.78,11200,6.5268420677,6.5710543763,6.482629759,6.5102624519,11200,0.0,1.0
2001-02-13T00:00:00.000Z,11.89,12.08,11.89,12.08,79000,6.5710543763,6.6760586094,6.5710543763,6.6760586094,79000,0.0,1.0
2001-02-14T00:00:00.000Z,12.07,12.07,11.96,12.01,11100,6.6705320709,6.6705320709,6.6097401464,6.6373728394,11100,0.0,1.0
2001-02-15T00:00:00.000Z,12.03,12.15,11.98,12.0,110600,6.6484259165,6.7147443795,6.6207932236,6.6318463008,110600,0.0,1.0
2001-02-16T00:00:00.000Z,11.79,11.85,11.62,11.75,32100,6.5157889905,6.548948222,6.4218378346,6.4936828362,32100,0.0,1.0
2001-02-20T00:00:00.000Z,11.76,12.0,11.76,11.8,42700,6.4992093748,6.6318463008,6.4992093748,6.5213155291,42700,0.0,1.0
2001-02-21T00:00:00.000Z,11.79,11.95,11.65,11.8,43800,6.5157889905,6.6042136078,6.4384174503,6.5213155291,43800,0.0,1.0
2001-02-22T00:00:00.000Z,11.75,11.82,11.59,11.75,38900,6.4936828362,6.5323686063,6.4052582188,6.4936828362,38900,0.0,1.0
2001-02-23T00:00:00.000Z,11.85,12.0,11.67,11.8,78900,6.548948222,6.6318463008,6.4494705275,6.5213155291,78900,0.0,1.0
2001-02-26T00:00:00.000Z,11.97,12.2,11.9,12.2,102300,6.615266685,6.7423770724,6.5765809149,6.7423770724,102300,0.0,1.0
2001-02-27T00:00:00.000Z,11.82,11.92,11.79,11.8,18600,6.5323686063,6.5876339921,6.5157889905,6.5213155291,18600,0.0,1.0
